"target","fips","samplesize","MSEout_OW","MSEout_OW_pos","MSEout_CWM","MSEout_SA","p_OW","p_OW_pos","p_CWM"
4,351,20,2390.71787395146,413.374050716938,305.635416666667,298.430555555556,0.1056,0.083,"0"
4,351,24,1849.12057888426,252.687925815482,238.6875,298.027777777778,6e-04,0.0095,"0"
4,351,28,816.010447134262,157.782062285325,219.234375,294.395833333333,0,0.0015,"0"
4,353,12,16110.2738808099,2154.7,1195.025,1425.1375,0.9924,0.0089,"0"
4,353,16,1446.13940973397,271.608542771847,118.671875,125.236111111111,0.9996,0.303,"0.1311"
4,353,20,709.671047704037,167.602740700644,117.666666666667,133.912037037037,0.7806,0.2667,"0.0842"
4,353,24,578.458866901698,219.975952215801,135.21875,163.375,0.0038,0.0106,"0.1304"
4,353,28,422.368775370295,21.7472346230952,2.3125,70.2916666666666,0.0447,6e-04,"0.0035"
4,354,12,19432.3050967695,1354.1,1055.35555555556,959.797222222222,0.5446,0,"5e-04"
4,354,16,14930.3424773557,836.687500000001,326.5625,221.467013888889,0.0598,0.0682,"0.6461"
4,354,20,270.164593933204,82.2642395719446,42.92,45.1550925925926,0.1189,0.1514,"0.873"
4,354,24,81.2380469644835,38.6494722538854,30.135,29.6354166666667,0.0133,3e-04,"0"
4,354,28,137.03647150539,62.7412016180982,42.33,43.375,0.091,0,"0.0043"
4,356,20,2118.68940958467,537.811878255178,433.260416666667,364.444444444444,0.0892,0.0147,"0"
4,356,24,2620.50105963789,103.308163798393,151.8984375,210.246527777778,0.009,0,"0"
4,356,28,1490.29486027803,124.251606353765,178.828125,222.465277777778,0,0.0013,"0"
4,357,12,3676.00768892802,4613.34999999999,1815.42222222222,1015.06805555556,0.9928,0,"0"
4,357,16,4774.70197128331,1463.73351448845,1155.19140625,1094.33333333333,0.4986,0.2774,"0.0018"
4,357,24,32.6369002656638,5.04807705390957,7.6953125,13.15625,0.0092,3e-04,"0"
4,357,28,49.3111943482428,5.55231288334832,7.828125,8.23611111111111,0.0627,2e-04,"0"
4,358,12,35912.3546303908,1326.74372077288,1271.4,1418.09444444444,0.998,0,"0"
4,358,16,2754.41090534592,124.912070607389,140.97265625,109.612847222222,0.007,0.0027,"0"
4,358,24,60.6102324397377,10.1025917584353,11.6015625,9.96180555555555,0.0248,0,"0"
4,358,28,10.4225608602137,15.8924595104739,17.34375,14.9722222222222,0,0,"0"
4,359,12,42033.5198018256,2704.10089165075,3439.025,3461.775,0.8465,0,"0"
4,359,16,4481.48304954776,2227.04589498355,2552.45703125,2389.43923611111,0.1414,0.1804,"0"
4,362,16,1334.56088264143,305.446518805714,268.2275,262.140625,0.6377,0.3418,"0"
4,362,20,269.119034317457,141.219973824758,211.43,220.770833333333,0.2198,0.0047,"0"
4,362,24,41.2134974983728,24.5101720314494,51.075,56.84375,0.0085,0,"0"
4,362,28,52.9664622451735,4.55373639612653,22.28,20.9930555555555,1e-04,0,"0"
4,363,16,627.207171592644,503.815679012343,331.2890625,318.078125,0.974,0.8307,"0.0046"
4,363,20,89.2157072403655,67.0126137519443,85.5677083333333,58.4699074074074,0.4393,0.0517,"0.0228"
4,363,24,72.7913597833103,66.1044961524711,67.6484375,50.4340277777778,0.0032,0.0053,"0.0017"
4,363,28,81.00262140271,41.0466331529439,30.19,40.1388888888889,9e-04,0.001,"0.0015"
4,364,12,47343.6737868742,39958.4517800311,28215.446,31721.0111111111,0.9578,0.2849,"0.3716"
4,364,16,35025.6523640779,34142.5340354719,22317.81640625,22586.7534722222,0.5957,0.0019,"0"
4,364,20,17098.8500265735,14630.8332811711,18727.18,19656.8125,0.2353,0.008,"0"
4,364,24,25725.1128165604,21582.2778841283,27093,28478.4756944444,0.0345,0,"0"
4,365,12,1874.71715375431,5167.86981766571,2157.37777777778,1207.35972222222,0.9973,0.0064,"0.0029"
4,365,16,809.927804387832,1736.18417256227,1998.26953125,1410.21006944444,0.8818,0.8054,"0.0322"
4,365,20,249.367652734087,189.083333333333,173.203333333333,168.655092592593,0.0702,0.1539,"0"
4,365,24,139.714322506296,168.375,124.17,168.322916666667,0.0157,0.0403,"0"
4,365,28,156.66457344226,177.590310595238,168.33,229.430555555556,2e-04,0,"0"
4,366,12,15784.6750354292,1790.31704894012,945.209375,1024.49722222222,0.8868,0.5017,"0"
4,366,16,5889.78258715066,1763.19169757592,955.6796875,1182.16319444444,0.5514,0.4595,"0.3187"
4,366,20,1638.75374175661,1286.31452853463,1001.125,1286.82407407407,0.0119,0.0381,"8e-04"
4,366,24,191.736463787975,156.093681075529,229.5703125,209.357638888889,0.0055,6e-04,"3e-04"
4,366,28,60.2521385778478,31.9895865123829,37.21875,25.2083333333333,2e-04,0,"0"
4,368,12,1519330.11339122,2136.30000000001,688.694444444444,1362.7875,0.9831,0,"0"
4,368,16,6943.05038205238,1244.2631527796,468.6953125,354.84375,7e-04,0.0355,"0"
4,368,20,175.094942969829,196.972218187476,219.291666666667,251.092592592593,0,0,"0"
4,368,24,60.1478497651134,57.9673409252214,90.328125,59.9791666666667,0,0,"0"
4,368,28,68.5314554328148,56.5575976500536,59.34375,51.5694444444444,0,0,"0"
4,369,12,763.420710829466,46.2607575997935,52.228125,60.1777777777778,0.9799,0,"0"
4,369,16,59.8313179311453,23.3205902262206,28.3046875,29.328125,0.8885,0.1788,"0.0596"
4,369,20,64.071407685135,14.9860739174461,11.0185185185185,9.01851851851852,0.8183,0.025,"0.1016"
4,369,24,32.7865712071254,16.7112199058632,16.40625,9.45486111111111,0.2913,0.0048,"0.0044"
4,369,28,48.8351726149735,17.5191099226452,17.375,9.07638888888889,0.3779,0.0373,"0.0382"
4,371,12,23166.9535545944,2439.05,2825.686,2799.19305555556,0.9981,0.6023,"0.0596"
4,371,20,1559.46854582806,100.909993556173,97.8703703703704,154.224537037037,0.0549,0.0043,"0.1877"
4,371,24,624.424449130306,45.2584893391364,54.5,23.1979166666667,0.014,1e-04,"0.0471"
4,371,28,213.734242710152,7.72085520579061,6.69444444444445,9.10416666666667,0,0,"0"
4,372,12,3252.66377625887,382.900000000001,247.816666666667,241.936111111111,0.8462,3e-04,"0"
4,372,16,667.861643696128,337.011935745734,225.66,246.552083333333,0.3379,0.065,"0"
4,372,20,479.268607145772,369.618853296128,178.656666666667,180.560185185185,0.4346,0.0247,"0.0115"
4,372,24,457.007764766854,387.526669751048,205.78,188.652777777778,0.0989,0.0139,"0"
4,372,28,375.471616438896,322.20124578344,200.546875,175.263888888889,5e-04,0.3305,"0.0055"
4,373,16,10155.2895824611,5104.06961663466,2948.15972222222,3546.03472222222,0.9021,0.8587,"0.6008"
4,373,20,471.24553623925,187.821725186668,187.916666666667,384.439814814815,0.9918,0.4835,"0.4767"
4,373,24,620.143565573868,176.21093982384,171.53125,76.3854166666667,0.4301,0.1896,"0.517"
4,373,28,167.552382950261,143.039261295344,142.375,126.423611111111,0.7632,0.3546,"0.0034"
4,374,16,18070.0999135492,3507.11352920146,4527.125,2642.046875,0.7418,0.0361,"0.8548"
4,374,20,6000.56637861395,4613.17978800727,4314.89583333333,3003.89583333333,0.7612,0.1166,"0.1182"
4,374,24,6184.32326709294,5396.65279638943,5092.625,3369.12847222222,0.4014,0.0415,"0.0415"
4,374,28,2270.57601159557,2474.6353375954,5947.75,1778.35416666667,0.0082,0.0603,"0.9999"
4,375,12,1517.60774743835,99.6506891690814,83.25,71.0597222222222,0.8887,0,"0"
4,375,16,425.045051183715,68.3396316008484,68.8541666666667,40.2881944444444,0.9893,0,"0.0069"
4,375,24,5.12233116693177,2.15950658139722,1.77777777777778,2.44444444444444,0.4713,1e-04,"0"
4,375,28,6.06170932815571,1.40315653606259,1.44444444444444,1.48611111111111,0.6292,0.003,"0"
4,376,12,24246.2393249417,966.649999999999,733.8375,1216.80555555556,0.9946,0.3818,"0.2825"
4,376,24,172.275213884378,17.3775335083426,17.84375,9.59722222222222,0,0,"0"
4,376,28,54.8023395632063,27.3088103479465,27.34375,16.6736111111111,0,0,"0"
4,377,12,385168.986726693,56991.5999999999,17557.65,14181.1361111111,0.8947,0,"0"
4,377,16,97966.3663057163,9059.29017604476,5726.34375,3912.40798611111,0.0225,0.0017,"0"
4,377,20,9611.28927305656,465.368867385155,658.114583333333,854.224537037037,0.0036,0.0346,"0"
4,377,28,1280.08522572854,725.846339624969,868.90625,1153.93055555556,1e-04,0,"0"
4,379,12,61617.6379414723,2241.1,1184.79,1742.37638888889,0.8938,0.525,"0.1612"
4,379,20,359.731220876542,349.171096335661,121.020833333333,116.990740740741,0.282,0.4362,"0"
4,380,16,333.102409309367,54.125,31.7569444444444,39.1822916666667,0.7201,0.7574,"0"
4,380,20,54.1947167352071,30.1670125089907,19.7708333333333,18.3125,0.2305,0.0026,"0.1273"
4,380,24,31.3482217766465,19.867382617352,19.46875,16.5138888888889,0.018,1e-04,"0"
4,381,12,3594.87921874543,274.726097086168,193.238888888889,103.077777777778,0.9927,0.0188,"0"
4,381,16,123.529214314563,49.246339407429,22.685,30.1423611111111,0.9832,0.9365,"0"
4,381,20,41.1708879479211,8.98326936302841,8.89333333333333,13.8842592592593,0.9291,0.2565,"0"
4,381,24,12.5721302798962,1.7358876118181,3.49,10.3611111111111,0.4432,9e-04,"0"
4,381,28,5.91682450788637,2.60473012553651,3.68,5.31944444444444,0.0757,0,"0"
4,382,12,1212421.37752662,6706.85000000001,11871.3,16543.9194444444,0.8903,0,"0"
4,382,16,17664.3734739253,3100.9375,2128.96875,3463.03125,0.1686,0.2971,"2e-04"
4,382,20,8011.69784101502,1785.16666666667,968.901041666667,1193.32407407407,0.1332,0.0016,"0"
4,382,28,541.678289489001,341.5,637.171875,1207.4375,0,0,"0"
4,383,12,275209.19294388,13997.7000000001,8664.5875,7428.38472222222,0.9284,0.033,"0"
4,383,16,1890.15687492374,1147.65691217737,1001.9425,1043.40104166667,0.114,0.0022,"0"
4,383,20,683.975799762149,286.792578836377,220.476666666667,208.150462962963,0.0032,2e-04,"0"
4,383,24,628.341624140962,84.2839700927246,130.81,138.392361111111,0,0,"0"
4,383,28,790.31502802986,142.761865382291,156.65,159.479166666667,0,0,"0"
4,384,12,31986.6369797146,12453.0934625751,26374.3875,8975.70138888889,0.9891,0.9096,"0.8932"
4,384,16,8454.53977960218,9186.63999159076,11919.48828125,8415.01909722222,0.8625,0.9638,"0.4604"
4,384,20,2144.2872558536,1616.38096567757,1611.18,1218.66203703704,0.0389,0.0417,"0"
4,384,24,635.353404138059,118.274503530031,122.2,151.402777777778,0,0,"0"
4,384,28,396.118342350743,36.4280848090985,43.51,30.2638888888889,0,0,"0"
4,385,12,9007.82673080986,462.099999999991,392.375,466.593055555555,0.3169,0,"0"
4,385,16,16180.8598362455,420.272474719154,385.29296875,486.322916666666,0.8418,0.605,"0.463"
4,385,20,131.051047754893,40.4977289555423,53.7833333333333,38.349537037037,0.8671,0.2082,"0.0024"
4,385,28,30.7002740626007,13.5055618836903,16.34,11.0763888888889,0.0141,0.0147,"1e-04"
4,386,12,52160.0788759632,7348.81243813921,6229.62777777778,3773.25555555555,0.8921,0.0064,"0.0064"
4,386,20,793.83009304297,656.792067218203,889.447916666667,1029.86342592593,0.3752,0.0887,"0"
4,386,24,109.861498502549,43.8134347286449,65.1484375,128.180555555556,0.0042,0.0217,"0"
4,386,28,68.3304033861505,69.8867696283276,64.484375,109.972222222222,0.0071,6e-04,"0"
4,387,12,47566.7381519503,904.809297081861,650.15625,1100.65833333333,1,0.5673,"0.0625"
4,387,24,264.669240072406,438.8027459576,79.109375,87.8020833333333,3e-04,0.0148,"0"
4,388,12,10448.9192263986,1087.4462004944,1032.984375,998.376388888889,0.9971,0.1572,"0.0012"
4,388,16,1884.14662610619,733.5,453.046875,318.34375,0.8734,0.3074,"0.0145"
4,388,20,762.345265969989,575.277202889141,404.6875,263.143518518518,0.8805,0.7018,"0.6972"
4,388,24,1039.84608923161,314.427747493233,299.7109375,218.204861111111,0.8415,0.5616,"0.3423"
4,388,28,624.616456636166,158.989956593386,265.78125,204.256944444444,0.0506,0.0457,"0.0242"
4,389,12,1525.05321421883,557.075144708836,353.05,480.945833333333,0.9983,0.8417,"0.7743"
4,389,16,408.211156420265,387.392234090202,391.25,490.317708333333,0.8462,0.269,"0.2595"
4,389,20,93.6872501298136,62.720251414432,75.1666666666667,76.0601851851852,0.4142,0.0252,"0.0135"
4,389,24,112.763473094997,73.3157483322985,54.1666666666667,40.4479166666667,0.0443,0.0016,"0.0026"
4,389,28,216.998261284785,135.572346365835,102.361111111111,71.3263888888889,0.0423,0,"0"
4,391,12,6303110.58805245,363227.649999999,285283.2875,186274.636111111,0.9857,6e-04,"0"
4,391,16,121561.176086069,24988.0659195263,25251.18359375,18222.9774305556,0.1473,0.1545,"0"
4,391,20,3024.07379432519,4676.2153169757,7225.83854166667,6322.2962962963,0.0024,0.0014,"0"
4,391,24,2412.64508246294,2324.00144990276,4764.9296875,5226.87152777778,0,0,"0"
4,391,28,947.265690845315,1572.45885987852,4692.34375,5576.26388888889,0,0,"0"
4,393,12,23111.470769097,8723.90087109598,8818.425,7376.95833333333,0.9902,0.0031,"0.0032"
4,393,16,11334.1825828477,8589.21743507045,7415.96875,4585.72743055555,0.9527,0.9636,"0.7904"
4,393,20,4528.13461449018,3493.9795909328,2915.20833333333,1494.83796296296,0.9946,0.3106,"0.3119"
4,393,24,6328.09212806448,4815.40050464869,3855.15625,1511.02083333333,0.5943,0.2434,"0.007"
4,393,28,11012.8308104094,6754.07154157913,5286.875,1702.5,0.5852,0.1908,"0.0011"
4,395,20,5933.41574764577,8112.14563861095,11633.8125,9919.96527777777,0.0452,0.004,"0"
4,395,24,5223.51066747499,3683.87740106351,5685.609375,5790.26041666667,2e-04,0,"0"
4,395,28,5471.82914737849,5285.57878142855,8192.703125,8002.31944444444,0,0,"0"
4,396,12,77458.1946446549,1892.99999999999,1342.625,1053.79861111111,0.9734,0.1129,"0.9204"
4,396,16,1480.37475498787,692.594598959637,1067.01171875,683.149305555555,0.1281,0.1139,"0"
4,396,20,114.998266874098,22.1720661648207,19.7760416666667,23.9097222222222,0.1413,0.0089,"0.0029"
4,396,24,64.7223399569201,7.75671619480654,5.3046875,14.8611111111111,0.0019,0,"0"
4,396,28,74.1684013413068,9.62155561438399,5.40625,17.7638888888889,0,0,"0"
4,397,12,4941.65232764612,8103.69999999998,5816.3375,5570.45416666667,0.9249,0,"0"
4,397,20,6756.10212894085,4109.07542992712,2341.60416666667,2361.57638888889,0.2158,0,"0"
4,397,24,7137.30618557874,4186.84408457481,2368.1015625,2181.52430555556,0.3209,0,"0"
4,397,28,1251.32710699175,2133.66648109813,1314.96,1393.77083333333,0.0049,0,"0"
4,398,12,322754.593555994,13664.9023861278,9747.47,13416.6583333333,0.9757,0.837,"2e-04"
4,398,16,8165.80180186964,2211.2714153017,3186.02734375,4621.28993055555,0.4924,0.0389,"0"
4,398,24,3334.58652088929,667.582811087,737.59375,957.996527777778,0,0,"0"
4,399,12,24729.4362674216,3951.90715484652,4013.9375,3865.73472222222,0.9949,0.9661,"0.9802"
4,399,16,3858.08131419534,3144.08704574275,3405.92361111111,3237.29340277778,0.2735,0.0992,"0.2074"
4,399,20,1744.641512916,1398.69811544342,1833.73148148148,1542.45138888889,0.551,0.5079,"0.5607"
4,399,24,2170.20809475708,1348.10667111407,1868.86111111111,1517.74305555556,0.3143,0.1198,"0.0054"
4,399,28,3747.95594239316,1465.44533961098,2049.19444444444,1238.3125,8e-04,0.0188,"7e-04"
4,400,12,4413.19642541858,3282.90000000001,2462.690625,3871.56527777778,0.9765,0.9283,"0"
4,400,16,1149.31847598334,791.450236379399,711.171875,1027.29861111111,0.2713,0.1216,"0"
4,400,20,390.297060319878,648.069089476694,591.15625,907.976851851852,3e-04,0,"0"
4,400,24,347.709247099231,472.526853766879,511.8515625,800.180555555556,0,0,"0"
4,400,28,234.358367433973,463.05070279931,592.984375,928.131944444444,0,0,"0"
4,403,16,51004.048457096,52982.9124158334,81916.5625,19124.1822916667,0.9597,0.0599,"0.9461"
4,403,20,11064.1060667141,4388.32024665375,3647.00333333333,3592.15972222222,0.3046,0.6661,"0.424"
4,403,24,7434.13373976748,1962.60554787346,1452.7,1644.78125,0.1085,0.0307,"0.0054"
4,403,28,11179.2660531716,3060.41844813211,2577.54,2860.40277777778,0.0212,0,"0"
4,404,12,636436.234277746,11942.3135421844,8876.994,9742.25,0.9872,8e-04,"0"
4,404,16,31234.2074379672,4083.41125696551,3992.8515625,5824.86631944444,0.6962,0.2009,"0"
4,404,20,1277.14228531107,1883.16216604235,1114.41145833333,1215.24305555556,0.2592,0.1607,"0"
4,404,24,316.259832404456,1626.28669749282,164.7265625,38.8784722222222,0.9496,0.4775,"0"
4,406,12,24698.7033352905,2100.8967512061,3921.09444444444,5439.51111111111,0.9175,2e-04,"0"
4,406,20,757.829100242944,381.779730730212,549.777777777778,492.736111111111,0.0346,9e-04,"6e-04"
4,406,24,483.557703423558,212.598815888479,89.8194444444444,67.8402777777778,0.0454,2e-04,"0.0018"
4,407,12,10380.8818872301,294,367.15,528.795833333333,0.9972,0.7838,"0.0886"
4,407,16,107.499594719954,99.375,165.625,252.279513888889,0.8265,0.842,"0"
4,407,20,116.488869479315,84.0833333333333,138.270833333333,220.581018518519,0.5625,0.0717,"0"
4,407,24,115.940702162734,90.9999999999999,60.8055555555556,90.6145833333334,0.6488,0.0024,"0"
4,407,28,141.992965125993,83.75,14.53125,26.3541666666667,0.0295,0.0107,"0"
4,408,12,831.197136354648,891.899999999997,761.425,794.651388888889,0.3634,7e-04,"0"
4,408,20,285.821284229767,217.576986850885,121.138888888889,131.842592592593,0.741,0,"0.0036"
4,408,24,354.973895811475,290.445152011112,110.888888888889,115.927083333333,0.0108,0.0445,"1e-04"
4,409,12,237288.626086314,754.050000000002,889.975,1838.81666666667,0.8946,0,"0"
4,409,16,2893.50069779285,506.9375,259.62890625,267.15625,0.2982,0.0413,"0"
4,409,20,1318.80117758109,284.242445107829,322.291666666667,344.608796296296,0.233,0.0767,"0"
4,409,24,332.760738180764,154.462548010392,115.84375,76.1840277777778,0.0149,0.0826,"0"
4,409,28,21.392728497306,23.3372819862484,52.734375,53.0625,0.1255,0.0016,"0"
4,410,12,49237.6599306572,710.899999999993,718.566,826.388888888889,0.8901,0.1234,"0.7183"
4,410,16,1200.47605891647,207.814423680733,310.51953125,499.157986111111,0.1191,0.2507,"0"
4,410,20,766.827057739611,161.736698949872,272.265625,256.819444444444,0.0912,0.017,"0"
4,410,24,659.572588077421,108.733804050798,178.3125,159.065972222222,0,2e-04,"0"
4,410,28,550.281667704092,32.3980384615302,157.71875,86.9722222222222,0,1e-04,"0"
4,411,12,1290.02081576432,630.400000000001,462.359375,451.661111111111,0.9951,3e-04,"0"
4,411,16,1668.47260585548,236.523435996522,169.775,169.513888888889,0.1882,0.0014,"0.001"
4,411,24,474.686968159412,364.595822145426,207.795,215.194444444444,1e-04,0,"0"
4,411,28,926.367550901835,692.155184347529,404.91,414.729166666667,0.0033,0,"0"
4,412,12,29604.2524463844,2350.21042100616,2022.378125,1783.74583333333,0.727,0,"0"
4,412,16,12195.7498918571,1647.93543179697,1352.78,1352.77083333333,0.938,0.1689,"5e-04"
4,412,20,2812.41034375903,663.331492810581,473.526041666667,658.68287037037,0.4001,0.0298,"1e-04"
4,412,24,4136.20678526858,596.814964552759,338.546875,395.260416666667,0.0167,1e-04,"1e-04"
4,412,28,1323.40627397529,533.681165565313,476.265625,563.180555555555,0.0138,9e-04,"7e-04"
4,413,12,7038.99603127441,10024.0038314165,7768.164,8961.62361111111,0.9979,0.008,"0"
4,413,16,71910.0173749527,1993.17105857262,3836.578125,7004.91319444444,0.988,0.9462,"2e-04"
4,413,20,401.684221674064,702.666666666667,398.953703703704,310.891203703704,0.0128,1e-04,"0"
4,413,24,211.942264770539,704.625,189.888888888889,162.315972222222,0.001,0.2704,"0"
4,413,28,15.3887254203285,41.7348888439071,37.5277777777778,56.6736111111111,0.0145,1e-04,"0"
4,415,12,3073.15971569987,423.529114977164,337.618,334.072222222222,0.9132,0.9641,"0.8547"
4,415,20,223.069043829701,84.0826865380676,78.4375,77.9606481481481,0.2384,0.0616,"0.3799"
4,415,24,90.7402192743983,35.0400315232735,35.765625,20.2951388888889,0.0186,0.0163,"0.0069"
4,415,28,77.6607180410556,38.0028952284898,39.515625,26.4583333333333,0.0056,0.001,"6e-04"
4,416,12,29629.9552377963,8530.39062419973,7312.44375,6439.37916666666,0.9622,3e-04,"0"
4,416,16,13172.2719738831,5635.50165541004,4258.8359375,4798.88020833333,0.8563,0.0496,"0"
4,416,20,2276.80267775662,1503.10021782738,1670.05729166667,1807.52083333333,0.8147,0.2999,"0"
4,416,24,2795.58949289786,1916.20148065527,2065.0703125,2165.56597222222,0.5006,0.3397,"0"
4,416,28,2253.78241455734,1016.74851602233,1854.59375,2220.97916666667,0.0057,0,"0"
4,417,12,3190689.34559956,1641933.95,301546.015625,222903.981632653,0.9996,0.0347,"0.1156"
4,417,16,1964347.25330469,1571967.92349553,276460.9025,252557.619897959,0.9683,0.3698,"0.0018"
4,417,20,3259024.47497659,1377060.38686909,256679.47,273224.340136054,0.1144,0.2931,"0"
4,417,24,4378842.03671751,1781566.76575519,378316.97,401297.56122449,0.0307,2e-04,"0"
4,418,12,20328.0312757403,3345.8,1624.8625,1748.70833333333,0.9998,0.3741,"0.8"
4,418,16,5426.00066125964,3450.30213603689,2565.805,1959.99479166667,0.136,0.3548,"0.0781"
4,418,20,949.824877298562,356.746982436326,294.814814814815,462.782407407407,0.1626,0.0617,"0.234"
4,418,24,1130.03151677649,229.520435678496,94.5138888888889,118.041666666667,0.0163,0.0037,"0.0034"
4,418,28,50.2088372476194,51.6313793983098,57.8333333333333,66.2638888888889,0.0011,2e-04,"1e-04"
4,419,12,7367.23893476688,1919.54869105546,1524.92222222222,1467.23333333333,0.9582,0,"0"
4,419,20,213.148521181824,79.8685421955055,91.8366666666667,85.3541666666667,0.347,1e-04,"0"
4,419,24,262.133743370461,76.224727110775,102.895,95.3993055555556,0.0219,0,"0"
4,419,28,378.45392186174,123.102936557171,151.77,136.125,0,0,"0"
4,420,12,23282.3634484895,1202.10336819127,1255.15,1125.81805555556,0.9464,0.8345,"0.7542"
4,420,16,3885.08373066686,327.72795918577,317.25,355.489583333333,0.8102,0.023,"0.0662"
4,420,20,49.2229694824478,86.3108651519941,96.875,106.613425925926,0.7295,0.0036,"0.0036"
4,420,24,45.9314103819335,21.3192507887792,35.1875,20.7604166666667,0.0191,0.0128,"3e-04"
4,420,28,16.9373490138273,6.19189593676651,9.1875,22.4027777777778,0,0,"0"
4,421,16,148.024695046886,43.012664102502,38.42578125,22.2013888888889,0.5734,4e-04,"0"
4,421,20,27.0283216765831,14.2996701909667,11.3333333333333,12.5393518518519,0.2494,0.0074,"0"
4,421,28,10.4751242622104,13.3801938937577,11.421875,8.15277777777778,0.1183,5e-04,"0"
4,422,12,808.007339421013,101.5,91.0722222222222,76.1277777777778,0.3263,0,"0"
4,422,16,388.904803712516,37.9468815461553,27.7475,26.2326388888889,0.9021,0.0257,"0"
4,422,20,18.9210133412185,14.7225112671224,17.7133333333333,16.6226851851852,0.6008,0.0115,"0.015"
4,422,24,13.5091749219212,4.26466996379569,4.56,5.52430555555556,0.2423,0.7642,"0"
4,424,12,11771.02427662,2557.8089104964,2702.70555555556,2946.1875,0.9499,0.9236,"0.9532"
4,424,16,5912.04749955927,2277.72375274805,2599.52083333333,2704.11458333333,0.8169,0.3645,"0.3088"
4,424,20,238.722818563391,255.462767366163,234.148148148148,359.858796296296,0.8105,0.5205,"0.726"
4,424,24,121.535095111521,69.1129178641111,75.9166666666667,31.9340277777778,0.2738,0.2061,"0.2348"
4,424,28,196.795415096132,77.1958050025931,19.8888888888889,36.7361111111111,0.4027,0.0017,"0.177"
4,425,12,8539.73007874091,993.028226017147,1098.28888888889,1301.80972222222,0.9976,0.4933,"3e-04"
4,425,16,12087.3189777782,766.5,887.7578125,761.960069444444,0.6602,0.4029,"0.001"
4,425,20,380.473222230546,158.0555751208,104.276041666667,116.766203703704,0.8925,0.0035,"0"
4,425,28,157.490803503275,8.34398368930801,15.6875,12.125,0.2229,0,"0"
4,428,12,4201.83613233646,1292.66627581254,906.48125,828.605555555555,0.9547,0.9688,"0.0128"
4,428,20,505.625667549352,111.963282395034,254.55,219.150462962963,0.2814,0.0343,"0.0251"
4,428,24,245.215012094995,101.225604218346,71.325,68.5520833333333,0.0129,0.0869,"0.0117"
4,428,28,263.201112522119,112.912370419048,67.35,77.0694444444444,1e-04,0,"0.0027"
4,429,12,1216841.61104764,1612579.1667968,871390.325,296554.342857143,0.9944,0.989,"0.302"
4,429,20,6094.13736680599,10834.1522464676,11525.45,14010.4591836735,0.1451,0.0021,"0"
4,429,24,5375.90132222669,2147.56388294896,4321.995,8897.9081632653,1e-04,0,"0"
4,429,28,527.433441149877,3237.63305374339,4573.02,12740.2959183673,0,0,"0"
4,432,12,2950.95297847749,1834.49999999999,1469.9875,1636.15277777778,0.4298,0,"0"
4,432,20,254.674629040953,119.120409604953,116.385416666667,126.05787037037,0.9152,0,"0"
4,432,28,153.187157228824,29.732799672949,23.390625,9.5625,0.2528,0,"0"
4,434,12,23284.5833705346,4756.69443367358,6248.056,7128.64722222222,0.8142,0.9355,"0"
4,434,16,8781.86485192839,1507.190431075,1786.3828125,1683.76041666667,0.6619,0.0349,"0.0017"
4,434,20,8785.24388092584,1551.87248304303,2021.04166666667,1807.47222222222,0.2348,0.092,"0"
4,434,24,4991.61051938128,1336.96388298742,1602.3671875,1565.44791666667,0.8191,0.016,"2e-04"
4,435,12,1962730.23833574,114845.059637214,116924.1375,101226.912244898,0.9993,0,"0.0011"
4,435,16,816682.648743216,51328.9690723301,60488.92,81718.8150510204,0.5595,0.5207,"0"
4,435,28,32724.4411999022,26166.4354390429,83409.3,185494.806122449,0.0264,0.0042,"0"
4,437,12,473119.710261507,24091.6263120166,24055.05,15258.6416666667,0.983,0.856,"0.8949"
4,437,16,32886.2877818469,19997.8221732199,17373.1975,15913.4236111111,0.9878,0.9901,"0.9969"
4,437,20,2879.4491055735,4482.93005009553,6443.02,7071.61805555555,0.8878,0.9647,"0.748"
4,437,24,3630.17923110091,3482.82266465092,3686.4765625,4042.81944444445,0.5192,0.7827,"0.1537"
4,437,28,7110.80226463333,6674.93790685725,7090.0625,7652.74305555556,0.4625,0.28,"0.0046"
4,438,12,9663.02884013423,760.651541789433,841.771875,683.381944444444,0.9972,0.3255,"0.2244"
4,438,16,8978.16112900307,153.451270857054,128.6484375,162.625,0.1441,0.1967,"0.3611"
4,438,20,161.764736776671,57.9905077238558,69.9166666666667,122.569444444444,0.3038,0.082,"0.3073"
4,438,24,45.753293054542,20.33609330942,29.9583333333333,27.8333333333333,0.419,0.525,"0.2427"
4,438,28,20.635777463717,13.8909944615721,17.5,26.1805555555556,0.1366,0.018,"0.0266"
4,439,12,2171.91794622228,772.850000000002,725.616666666666,799.228,0.1755,0,"0"
4,439,16,598.22381538297,392,330.8359375,280.1075,0.9107,0.7387,"0"
4,439,20,363.669223573833,156.368887628346,141.041666666667,124.216666666667,0.1141,0.1152,"0"
4,439,24,495.457732775181,113.851165599385,58.4140625,64.48,0.0109,4e-04,"0"
4,439,28,228.486648789634,35.9326338112447,25.71875,31.38,0.028,0.0013,"1e-04"
4,440,12,7119.67588313129,912.249999999999,851.215625,765.836111111111,0.9944,0,"0.0659"
4,440,16,5716.43169833953,871.4375,631.984375,620.493055555555,0.9472,0.4335,"0.6014"
4,440,20,31.0834772983291,34.3934618392653,59.90625,75.9768518518518,0.5263,6e-04,"9e-04"
4,440,24,11.0520731231381,6.07881911904988,7.305,7.13888888888889,0.1167,1e-04,"0.0644"
