"condition","judge_draws","judgments_draw","samplesize","MSEout_OW","MSEout_OW_pos","MSEout_CWM","MSEout_SA","p_OW","p_OW_pos","p_CWM"
3,1,83,28,16742.4039791165,NA,27073.9722222222,8840.15,0.9912,NA,"0.9994"
3,1,84,28,43847.3819323662,NA,52422.2407407408,34987.64,0.9437,NA,"0.9999"
3,1,85,28,75445.7840373316,74888.7313478067,91362.1481481482,58008.8233333333,0.9731,0.9795,"0.9451"
3,1,86,28,151386.93890986,151975.920035159,95547.07,95547.07,0.9997,0.9995,"No need to compare!"
3,1,87,28,119984.653796564,NA,101783.907407407,45706.2766666667,0.9949,NA,"0.9746"
3,1,88,28,59230.1178324761,58943.5929901442,64016.6354166667,46599.7266666667,0.9989,0.9602,"0.9998"
3,1,89,28,44320.1836839743,NA,62556.6759259259,20241.2366666667,0.8456,NA,"0.9978"
3,1,90,28,103861.770726796,80412.3538663735,82151.0625,56906.2633333333,0.9878,0.9263,"0.7978"
3,1,91,28,57607.4999357136,58371.6655634783,54845.5989583333,42327.6233333333,0.961,0.9954,"0.9982"
3,1,92,28,257909.562600195,253125.047570143,126095.58,126095.58,0.7297,0.936,"No need to compare!"
3,1,93,28,122852.084910712,NA,95952.9259259259,49766.3966666667,0.9922,NA,"0.9944"
3,1,94,28,134164.840867323,134589.782299946,99770.3366666667,99770.3366666667,0.9701,0.9698,"No need to compare!"
3,1,95,28,103231.543118193,NA,107759.646666667,107759.646666667,1,NA,"No need to compare!"
3,1,96,28,118879.094533828,NA,115594.21,115594.21,0.9903,NA,"No need to compare!"
3,1,97,28,216697.640496776,NA,183253.25,59060.8366666667,0.9222,NA,"0.9693"
3,1,98,28,105441.619766955,NA,109756.854166667,42389,0.9991,NA,"0.9939"
3,1,99,28,16251.7630700822,16215.8048047458,23039.0648148148,14559.8166666667,0.7299,0.8965,"0.9173"
3,1,100,28,190550.33589992,NA,187380.036458333,129719.186666667,0.9915,NA,"0.9893"
3,2,1,28,93625.7043316502,NA,80320.2333333333,80320.2333333333,0.9999,NA,"No need to compare!"
3,2,2,28,33643.4532564425,33732.8954059588,56400.25,23523.4833333333,0.9641,0.9747,"0.9999"
3,2,3,28,95584.5764080324,95875.8968236119,63186.73,63186.73,1,0.9995,"No need to compare!"
3,2,4,28,35632.2748109338,NA,35461.4895833333,27581.24,0.9979,NA,"0.9982"
3,2,5,28,106202.911226336,NA,80291.9114583333,74570.4866666666,0.9991,NA,"1"
3,2,6,28,44782.408461905,NA,51416.2685185185,19957.28,0.9998,NA,"0.9989"
3,2,7,28,106947.095746966,107192.944532282,84718.39,84718.39,0.9926,0.9989,"No need to compare!"
3,2,8,28,91174.652334003,91475.1924606873,69829.59,69829.59,0.9988,0.9961,"No need to compare!"
3,2,9,28,83135.9017909014,NA,65876.3,65876.3,0.9942,NA,"No need to compare!"
3,2,10,28,18845.1837236277,NA,21247.59375,16010.43,0.9939,NA,"0.9995"
3,2,11,28,14030.976901384,NA,13249.6766666667,13249.6766666667,0.9978,NA,"No need to compare!"
3,2,12,28,81848.6609713492,82198.4122545105,59474.0677083333,54121.24,0.9971,0.9973,"0.9975"
3,2,13,28,57555.5661111587,NA,49455.2239583333,35180.36,0.9936,NA,"0.9938"
3,2,14,28,58166.9585985347,NA,63355.3981481482,35536.4833333333,1,NA,"0.9997"
3,2,15,28,30839.5014471662,30537.5600161911,25526.0989583333,19910.73,0.9996,0.9971,"0.9974"
3,2,16,28,78001.0051593038,NA,64622.5,58012.5333333333,1,NA,"1"
3,2,17,28,84761.2517855147,NA,52607.1302083333,37823.68,0.9889,NA,"0.9942"
3,2,18,28,73025.0744032616,72851.2263607503,65557.375,57992.8366666667,0.9985,0.9986,"0.9987"
3,2,19,28,80340.32884275,NA,66602.6111111111,33577.35,0.9918,NA,"0.9946"
3,2,20,28,82532.6283391587,82629.6458412327,63308.2666666667,63308.2666666667,0.9995,1,"No need to compare!"
3,2,21,28,133277.168891236,133393.605577658,61251.9,61251.9,0.9919,0.9996,"No need to compare!"
3,2,22,28,88274.3085643422,89300.3584319285,73657.4907407408,19781.43,0.9919,0.9901,"1"
3,2,23,28,18262.3584209432,NA,19711.21875,14290.3566666667,0.9993,NA,"0.9997"
3,2,24,28,27605.6635356949,NA,19547.8854166667,16896.5866666667,0.9972,NA,"0.9997"
3,2,25,28,34533.0245843115,NA,32084.75,19018.21,1,NA,"0.9994"
3,2,26,28,89910.7031862689,NA,77516.703125,65264.01,0.9301,NA,"0.9992"
3,2,27,28,101887.707643874,101986.756696334,81292.3645833333,76024.24,0.9998,0.9963,"0.9994"
3,2,28,28,20708.2873170694,NA,19033.4266666667,19033.4266666667,0.9954,NA,"No need to compare!"
3,2,29,28,136905.832484899,124721.113068258,137776.505208333,86028.89,0.9144,0.8418,"0.9836"
3,2,30,28,18836.4240893789,NA,14371.90625,11553.0366666667,0.9912,NA,"0.9998"
3,2,31,28,13348.7935184865,NA,14783.3133333333,14783.3133333333,1,NA,"No need to compare!"
3,2,32,28,133763.36413509,133767.052225275,102075.932291667,55265.5866666667,0.9968,0.9925,"0.9998"
3,2,33,28,28506.222014609,NA,22788.4322916667,19474.52,0.9994,NA,"0.9994"
3,2,34,28,44427.9561124952,44236.3984680279,81013.1666666667,27910.0333333333,0.5929,0.5934,"1"
3,2,35,28,31476.6490943112,NA,29639.7233333333,29639.7233333333,0.9995,NA,"No need to compare!"
3,2,36,28,119062.447794874,118650.039130247,69392.27,69392.27,0.9947,0.9999,"No need to compare!"
3,2,37,28,54106.2432056163,38117.8934826298,49372.6203703704,15307.9,0.9936,0.8886,"0.9998"
3,2,38,28,37031.6888185324,37012.2494025852,36824,36824,0.9495,0.9359,"No need to compare!"
3,2,39,28,34938.1161588588,34146.6523670131,17590.1133333333,17590.1133333333,0.9999,0.9966,"No need to compare!"
3,2,40,28,57293.6625762724,NA,78728.8333333333,21090.8866666667,0.9957,NA,"1"
3,2,41,28,117907.979838242,NA,57614.2864583333,39418.34,0.8828,NA,"0.8796"
3,2,42,28,49875.2848572525,NA,47006.59375,36721.8566666667,0.9999,NA,"1"
3,2,43,28,82795.5284390578,83375.9578282179,60745.328125,55641.0733333333,0.9609,0.998,"1"
3,2,44,28,41923.8906541293,NA,38062.4895833333,25895.7533333333,0.9999,NA,"0.9999"
3,2,45,28,33774.4320607709,34081.6613369094,28590.6510416667,24971.0933333333,0.9896,0.9755,"0.9056"
3,2,46,28,110126.978131429,110326.768219403,90193.0989583333,84168.76,0.9845,0.9874,"0.9997"
3,2,47,28,42771.8609571843,NA,43066.7604166667,31962.6466666667,0.9116,NA,"0.9965"
3,2,48,28,56451.2003602255,56674.999594627,49467.1614583333,31440.17,0.9999,0.9998,"0.9914"
3,2,49,28,33705.829076082,NA,31662.1979166667,22774.6566666667,0.9587,NA,"0.9573"
3,2,50,28,78050.9767314109,NA,58787.86,58787.86,1,NA,"No need to compare!"
3,2,51,28,19802.4159047127,NA,18028.4266666667,18028.4266666667,1,NA,"No need to compare!"
3,2,52,28,67924.3958505037,67961.7666505238,64747.984375,57550.11,0.9237,0.9725,"0.9873"
3,2,53,28,23541.2508525282,NA,31869.0648148148,22589.35,0.8576,NA,"0.9999"
3,2,54,28,43815.9966627584,NA,42627.171875,32366.8833333333,0.9995,NA,"1"
3,2,55,28,54661.9396128517,54037.0264319445,34885.6354166667,26467.2266666667,0.9769,0.9332,"0.9891"
3,2,56,28,67147.4782319182,NA,50905.8541666667,46951.0633333333,1,NA,"1"
3,2,57,28,10970.336124935,NA,9900.66145833333,6011.56,0.9999,NA,"0.9843"
3,2,58,28,94677.8468464779,94729.7762130935,85458.6927083333,74714.29,0.9961,0.9474,"0.9709"
3,2,59,28,32802.7264314914,NA,37837.5092592593,17439.7733333333,0.9951,NA,"0.9976"
3,2,60,28,44885.894385911,NA,41520.421875,35350.3333333333,0.9776,NA,"0.999"
3,2,61,28,78674.2097272318,79937.589111247,18123.5266666667,18123.5266666667,0.9983,0.9946,"No need to compare!"
3,2,62,28,35471.0425187119,35356.2751662994,34929.25,34929.25,0.9987,0.9943,"No need to compare!"
3,2,63,28,135936.068071384,NA,58553.1851851852,23227.62,0.959,NA,"1"
3,2,64,28,76896.0308753729,77010.2740378189,71953.7864583333,68395.2333333333,1,0.9998,"0.9997"
3,2,65,28,31325.0353478294,30983.5137212945,20184.0677083333,15910.9966666667,0.9973,0.983,"0.9977"
3,2,66,28,23422.4708702655,NA,22112.3489583333,16463.9066666667,0.9591,NA,"0.9994"
3,2,67,28,21760.2371212586,NA,15789.984375,10579.3733333333,0.9981,NA,"0.9908"
3,2,68,28,58482.9490098037,NA,65645.2777777778,36347,0.9991,NA,"0.9996"
3,2,69,28,75946.1234320992,NA,67031.8802083333,61229.4733333333,0.9992,NA,"0.9996"
3,2,70,28,26067.8802115461,21851.0006715852,15299.953125,11048.7133333333,0.9807,0.988,"0.9998"
3,2,71,28,96039.3023835632,NA,55853.6770833333,39192.86,0.907,NA,"0.9946"
3,2,73,28,69493.5009075712,69595.1961098598,66707.1333333333,66707.1333333333,0.9999,0.9991,"No need to compare!"
3,2,74,28,95067.3105720128,72978.6209888972,33246.8958333333,23492.9333333333,0.9979,0.9921,"0.9909"
3,2,75,28,9794.86095054893,NA,8563.10333333333,8563.10333333333,0.9824,NA,"No need to compare!"
3,2,76,28,133984.603744509,73120.8905360308,51506.0885416667,35670.9333333333,0.9985,0.989,"0.9256"
3,2,77,28,56988.436353214,54831.836511408,42083.4114583333,23237.51,0.9575,0.9606,"0.9607"
3,2,78,28,28880.5218467757,29309.0118543985,29218.96875,19982.26,0.8439,0.9925,"0.8107"
3,2,79,28,127892.665733346,NA,53542.0520833333,38011.3766666667,0.9684,NA,"0.9548"
3,2,80,28,46771.8209182719,NA,35750.5052083333,31599.17,1,NA,"0.9999"
3,2,81,28,78918.9918102331,NA,25616.6770833333,17925.2533333333,0.989,NA,"0.9948"
3,2,82,28,28825.3195105539,28446.9593595935,30268.0729166667,15769.5566666667,0.9991,0.9316,"0.9987"
3,2,83,28,93774.5253224261,93967.6322911068,58593.8566666667,58593.8566666667,0.9999,0.9998,"No need to compare!"
3,2,84,28,15819.1209472706,NA,15952.8366666667,15952.8366666667,1,NA,"No need to compare!"
3,2,85,28,40515.1426278197,NA,47985.5277777778,28845.77,0.9998,NA,"0.9997"
3,2,86,28,106068.197783392,104062.720872244,21801.3533333333,21801.3533333333,0.9314,0.9955,"No need to compare!"
3,2,87,28,111838.3299597,112274.24880542,76294.2604166667,73406.25,0.9997,0.9917,"0.9986"
3,2,88,28,23390.3835947278,23182.6000251797,18511.99,18511.99,0.9787,0.9999,"No need to compare!"
3,2,89,28,22391.279684099,22211.7796289791,20960.03,20960.03,1,1,"No need to compare!"
3,2,90,28,77141.9607546819,76639.3555466658,150230.520833333,23699.3666666667,0.9962,0.8964,"0.9996"
3,2,91,28,20816.1608639262,NA,19227.890625,11556.1066666667,0.9938,NA,"0.9984"
3,2,92,28,174961.861402736,NA,51871.7708333333,39846.45,0.8093,NA,"0.9254"
3,2,93,28,48741.0582899286,NA,56117.9814814815,29201.84,0.9992,NA,"0.9996"
3,2,94,28,53177.7701937256,53555.3431547386,50253.9537037037,13409.71,0.9901,0.9995,"0.9895"
3,2,95,28,87134.225049142,77534.591443959,45666.703125,35622.37,0.9981,0.9209,"0.9869"
3,2,96,28,88484.6838512047,89120.1121300144,42741.265625,36324.6066666667,0.9957,0.9658,"0.9668"
3,2,97,28,54929.4409779391,NA,46800.171875,34049.4066666667,0.9992,NA,"0.9967"
3,2,98,28,42163.2473307594,42097.5944431968,41356.6770833333,29235.84,0.9821,0.7685,"0.7707"
3,2,99,28,14622.7135501932,14290.1846333914,8835.54333333333,8835.54333333333,0.9991,0.9962,"No need to compare!"
3,2,100,28,147407.341656877,109770.876692873,62469.015625,48428.94,0.9915,0.9524,"0.9651"
3,3,1,28,41174.6877310411,40658.3867059018,49795.90625,42539.2633333333,0.9933,0.9798,"0.9981"
3,3,2,28,36008.8638753215,26932.0620306463,34901.4166666667,10284.7166666667,0.925,0.8825,"0.9714"
3,3,3,28,23481.5136240606,23441.1848974494,26560.0185185185,31264.8133333333,0.6855,0.6872,"0.9761"
3,3,4,28,30632.0199803193,30549.6060366756,45372.1266666667,45372.1266666667,0.9987,0.9943,"No need to compare!"
3,3,5,28,36014.9197622817,35980.7853258659,42752.7135416667,44194.2333333333,0.6905,0.9964,"0.9825"
3,3,6,28,19055.7056024781,18935.0057397741,38114.2933333333,38114.2933333333,0.9941,0.9943,"No need to compare!"
3,3,7,28,38487.2807049608,38325.9396984608,53226.96875,56170.38,0.9838,0.9877,"0.9999"
3,3,8,28,38823.9358898788,28660.604421039,40773.5416666667,17997.6766666667,0.9411,0.9199,"0.9947"
3,3,9,28,26466.2688529317,26455.5199184981,29877.6481481481,41058.9,0.7906,0.2847,"0.7239"
3,3,10,28,31347.5703142614,25881.2911065587,34896.125,12544.2,0.8419,0.5341,"0.9491"
3,3,11,28,15487.2273558981,15428.4772684444,33238.6759259259,25753.2633333333,0.9807,0.9781,"0.9815"
3,3,12,28,6010.59837073974,6001.07034139987,16518.1666666667,19783.54,0.9952,0.9994,"1"
3,3,13,28,31477.4553003319,31492.5487496353,42780.0364583333,27710.5666666667,0.9756,0.7725,"0.556"
3,3,14,28,32192.4438311102,32170.9833057997,47583.2291666667,51334.12,0.8943,0.8961,"0.8994"
3,3,15,28,20069.7020498813,20061.9597432844,39017.6296296296,23029.52,0.9958,0.8529,"0.9948"
3,3,16,28,33352.2326326982,33308.9039031666,28203.1041666667,19460.97,0.8787,0.7009,"0.7726"
3,3,17,28,37289.6085789084,37258.4058854919,52144.03125,48119.9866666667,0.9657,0.9972,"0.9847"
3,3,18,28,16646.3009743525,16623.1545700082,31382.9583333333,23939.85,0.902,0.6359,"0.8627"
3,3,19,28,19315.9392105987,19335.3757226904,30990.9322916667,27532.15,0.9923,0.8753,"0.9897"
3,3,20,28,22759.0191262459,22740.30822383,33810.0364583333,22926.3366666667,0.831,0.9861,"0.9706"
3,3,21,28,38743.2022703023,38705.2693388751,31111.5925925926,39851.61,0.999,0.9093,"0.9985"
3,3,22,28,25670.1417582089,25661.1301320734,42893.46875,37420.4766666667,0.9412,0.9194,"0.8865"
3,3,23,28,22944.1813611669,21703.9818179611,33223.3981481481,10563.8233333333,0.7708,0.6012,"0.8723"
3,3,24,28,24432.6279357845,24471.8446016885,11675.7222222222,10217.95,0.8534,0.8389,"0.7488"
3,3,25,28,15856.7856695676,15773.371847897,32127.9739583333,32456.9466666667,0.9977,0.8927,"0.9914"
3,3,26,28,35955.860489515,29232.0477327758,36070.2291666667,20261.86,0.6187,0.9253,"0.9325"
3,3,27,28,19212.1448533882,19239.335031636,27040.8148148148,24284.9,0.9603,0.9505,"0.9956"
3,3,28,28,20911.0957871059,20866.3510955201,23923.1145833333,24134.8833333333,0.5205,0.4077,"0.7931"
3,3,29,28,17816.0123144182,17817.8678941955,26865.5277777778,30310.21,0.9591,0.9856,"0.9912"
3,3,30,28,7929.82982697906,7993.49346565997,11536.3796296296,6292.11,0.9337,0.9974,"0.9353"
3,3,31,28,21739.2203268004,21739.319442145,34401.3055555556,11800.4,0.9903,0.9686,"0.9728"
3,3,32,28,8539.77490833091,8558.73521860663,13738.4166666667,10544.05,0.9377,0.9754,"0.9966"
3,3,33,28,22767.0217359722,22766.5895581811,28424.6927083333,21102.2,0.8075,0.9846,"0.986"
3,3,34,28,30737.5653007617,30678.9911815445,45383.515625,40544.32,0.7307,0.7317,"1"
3,3,35,28,26859.580506729,26860.0792747178,39385.3854166667,28191.2566666667,0.9771,0.9743,"0.8749"
3,3,36,28,6473.06083751279,6470.04977164559,28667.4259259259,15689.6766666667,0.987,0.998,"0.9948"
3,3,37,28,21412.9790076293,21411.0198775061,37041.0677083333,31897.0366666667,0.9864,0.9898,"0.904"
3,3,38,28,33305.6498698003,33239.0717044868,32046.0555555556,31919.0166666667,0.0976,0.4672,"0.4981"
3,3,39,28,20311.198902088,20164.1157027197,22548.8425925926,31087.9933333333,0.5933,0.7117,"0.4893"
3,3,40,28,26879.283476513,26756.2273051537,22466.6574074074,29546.36,0.6845,0.3163,"0.4799"
3,3,41,28,27446.1279748812,27443.9473999297,46923.9322916667,41258.69,0.988,0.8308,"0.9849"
3,3,42,28,37239.2183627549,37225.4234994398,40145.4351851852,46251.7,0.841,0.8104,"0.9359"
3,3,43,28,7122.75801609292,7138.52198368805,15770.6458333333,13851.49,0.9308,0.9414,"0.9253"
3,3,44,28,16286.2308041662,16287.1709849548,26985.6197916667,20061.2533333333,0.9698,0.999,"0.9943"
3,3,45,28,11648.5870543231,11653.4135206097,20362.9375,25593.58,0.8989,0.9906,"0.9957"
3,3,46,28,61978.1047665229,61807.9363666568,46717.15625,41337.3833333333,0.2096,0.2016,"0.4936"
3,3,47,28,36710.6657073329,34688.9462553122,41957.8645833333,27368.3633333333,0.2041,0.2624,"0.4367"
3,3,48,28,39998.7891872361,39945.8624628432,43993.6614583333,35599.3566666667,0.9938,0.9959,"0.9458"
3,3,49,28,35885.7174304594,30350.960525059,42241.3796296296,22114.93,0.9882,0.9688,"0.9503"
3,3,50,28,30124.8760666613,30106.3636563687,26582.7708333333,16050.35,0.7595,0.4195,"0.8583"
3,3,51,28,36003.3368285121,29725.1667324112,30463.1296296296,8780.67666666666,0.8844,0.9609,"0.7795"
3,3,52,28,19859.5415821338,19849.065528632,33859.1354166667,25626.63,0.5595,0.9327,"0.9633"
3,3,53,28,28269.7418708313,21958.439417738,39371.3611111111,16836.1,0.8916,0.9927,"0.8928"
3,3,54,28,31982.4040236521,31954.1642860478,47486.0364583333,44882.3066666667,0.7927,0.7921,"0.9728"
3,3,55,28,17612.229477494,17616.7992849366,26935.8148148148,23313.82,0.7475,0.6456,"0.9999"
3,3,56,28,5281.8747925417,5316.26682739044,10251.3055555555,4262.26333333333,0.9911,0.9997,"0.9975"
3,3,57,28,13617.5704287629,13624.699631002,13244.2777777778,8038.26666666667,0.5183,0.8311,"0.7889"
3,3,58,28,25680.1737222328,25660.502492917,23269.8240740741,19149.5366666667,0.9579,0.7697,"0.934"
3,3,59,28,19969.8319007834,20014.8747134245,32866.375,8633.12333333333,0.9835,0.928,"0.9204"
3,3,60,28,28300.027747135,28235.9512091894,41493.109375,45482.3933333333,0.9958,0.9901,"1"
3,3,61,28,11843.6124876678,11844.8618657869,21181.8020833333,16273.8166666667,0.9979,0.9953,"0.9972"
3,3,62,28,31665.0105261588,31650.1085524295,30853.7407407407,44470.2933333333,0.7307,0.2773,"0.4214"
3,3,63,28,25337.6865008366,25286.7206014152,26486.1759259259,36917.47,0.9131,0.99,"0.9926"
3,3,64,28,29792.4391799367,29775.3378820932,31073.6666666667,30497.74,0.8334,0.3882,"0.8901"
3,3,65,28,14081.5630150612,14133.2017950489,11433.5555555555,5050.5,0.5976,0.4141,"0.4418"
3,3,66,28,5530.21742633828,5539.37707895289,20296.4427083333,12989.61,0.9981,0.9512,"0.6764"
3,3,67,28,18749.7633932681,18702.3019978466,11817.7222222222,5331.27333333333,0.5617,0.8132,"0.9478"
3,3,68,28,24552.9730454948,24492.9453158127,47702.99,47702.99,1,0.9884,"No need to compare!"
3,3,69,28,16946.4055795402,16885.1295439074,35820.125,38032.32,0.8892,0.899,"0.9714"
3,3,70,28,20995.0035709613,21037.9058014136,28538.6927083333,21238.2966666667,0.865,0.9174,"0.9548"
3,3,71,28,27309.0615932132,27256.7727791648,33801.9444444444,46462.14,0.9994,1,"0.9997"
3,3,72,28,38925.7133228757,34831.9585565172,50005.9322916667,41971.8166666667,0.9831,0.9014,"0.9795"
3,3,73,28,14877.2277819476,14852.3700276292,16172.25,13368.9333333333,0.9253,0.8671,"0.8926"
3,3,74,28,19590.3805822426,19598.7118477351,37038.462962963,27286.8466666667,0.7145,0.3105,"0.9883"
3,3,75,28,15440.0685218756,15414.0979808434,15076.537037037,9666.28666666666,0.8384,0.736,"0.7605"
3,3,76,28,18680.9307786273,18668.1846234554,32359,34566.68,0.9918,0.9941,"1"
3,3,77,28,7711.19687507581,7681.97915918012,19755.75,17396.3,0.9988,0.9868,"0.9989"
3,3,78,28,40970.4765508123,35944.9668482219,47504.2685185185,20847.6766666667,0.7616,0.8939,"0.9248"
3,3,79,28,12658.4031582453,12641.0858854236,16329.9074074074,24558.04,0.9969,0.9138,"0.998"
3,3,80,28,20290.0314340545,20281.5677714201,26561.5833333333,29661.7533333333,0.9829,0.9989,"0.9998"
3,3,81,28,25214.7398121081,25190.8286814912,28285.625,14749.3766666667,0.9472,0.9685,"0.9592"
3,3,82,28,25763.3755516346,25728.2082981761,21655.5462962963,31126.9233333333,0.9175,0.6554,"0.8945"
3,3,83,28,7793.39537853921,7855.96171692485,14355,2221.70666666667,0.9062,0.9832,"0.9836"
3,3,84,28,15546.3949734877,15520.461370975,31898.537037037,22378.7933333333,0.9982,0.999,"0.9959"
3,3,86,28,10032.0122153944,10027.8966245969,11445.6111111111,13303.8333333333,0.9952,0.994,"0.8121"
3,3,87,28,49924.4468061919,31635.0307422767,53139.3703703704,22067.3433333333,0.5567,0.4703,"0.1417"
3,3,88,28,15440.1346798717,15375.7416843095,30372.28125,32081.6133333333,0.9952,0.9994,"0.9462"
3,3,89,28,21251.4232597254,21180.8508641134,22785.3796296296,29852.14,0.781,0.8816,"0.9842"
3,3,90,28,19260.201091976,19226.0383165148,38646.2533333333,38646.2533333333,0.9598,0.9009,"No need to compare!"
3,3,91,28,4135.75444899332,4147.89893373554,20428.90625,12443.89,0.9827,0.9816,"0.9996"
3,3,92,28,16432.339177301,16408.1016126302,28973.1354166667,30002.0833333333,0.635,0.9527,"0.858"
3,3,93,28,14531.61954063,14545.5644003634,14469.5740740741,17394.43,0.9978,0.9369,"0.9957"
3,3,94,28,8985.41428449039,8994.16224743206,12121.3148148148,13034.0266666667,0.5978,0.976,"0.9898"
3,3,95,28,17046.7316951191,17045.1091118271,25649.1388888889,26092.0933333333,0.9524,0.9979,"1"
3,3,96,28,19305.3260836504,19299.4161445232,24592.3981481481,33043.1566666667,0.9892,0.9978,"0.9994"
3,3,97,28,42456.2359629155,42341.7019569654,35235.7592592592,43662.4266666667,0.7639,0.7559,"0.9313"
3,3,98,28,41027.2913878903,41030.1497582083,32732.8981481481,39735.3566666667,0.6175,0.6369,"0.7994"
3,3,99,28,12309.926978577,12279.6526119741,4672.49074074075,6675.77,0.7871,0.5343,"0.5795"
3,3,100,28,24784.0225605703,24758.209314005,40617.515625,36626.52,0.9934,0.9918,"0.8271"
3,4,1,28,29967.2939283279,29892.6340909857,61528.7685185185,67964.79,0.91,0.9066,"0.9954"
3,4,2,28,30563.4333853019,30563.4806159068,55528.462962963,60252.43,0.9765,0.999,"0.9752"
3,4,3,28,18349.677052787,NA,22708.8796296296,18072.8733333333,0.7472,NA,"0.4065"
3,4,4,28,24254.6815853317,24251.6006474643,34383.4537037037,33202.72,0.6486,0.6505,"0.9684"
3,4,5,28,18359.108875574,18409.1044942922,30198.0740740741,25778.7933333333,0.7697,0.7582,"0.7707"
3,4,6,28,14906.5775982802,15398.2753329424,28713.2685185185,29289.3533333333,0.9323,0.9299,"0.9163"
3,4,7,28,24403.7130355597,24399.4621301404,57038.703125,68756.2833333333,0.9902,0.9454,"0.9862"
3,4,8,28,28494.0718667474,28528.0524485071,86826.5885416667,71477.21,0.9265,0.926,"0.9956"
3,4,9,28,25011.0693241292,24691.5579305424,38437.9907407407,29181.5733333333,0.6032,0.5994,"0.613"
3,4,10,28,18018.1875123996,16811.9264424679,19353.3240740741,13955.0733333333,0.6826,0.4657,"0.3889"
3,4,11,28,9110.4874837233,9122.26066187948,19208.037037037,26574.63,0.948,0.9406,"0.9848"
3,4,12,28,15241.2787279139,15195.8132678225,18617.0925925926,21038.1866666667,0.8851,0.7468,"0.7446"
3,4,13,28,22429.3957850329,20820.638283222,21708.5925925926,14008.7733333333,0.3564,0.3512,"0.3429"
3,4,14,28,29773.592141767,30078.9499487913,40117.6296296296,33508.0766666667,0.8746,0.5782,"0.8753"
3,4,15,28,12490.6938473423,12489.6762133632,18374.6111111111,30110.67,0.8862,0.9757,"0.9097"
3,4,16,28,26462.9011677093,NA,11783.3518518519,22647.5533333333,0.826,NA,"0.7409"
3,4,17,28,16346.8742336656,16404.4506952644,59744.9066666667,59744.9066666667,0.9944,0.9951,"No need to compare!"
3,4,18,28,12240.6131735225,10938.4126509843,17728.462962963,17166.7066666667,0.8003,0.7545,"0.5747"
3,4,19,28,22798.996904765,22336.0833001541,31691.787037037,31874.69,0.3855,0.6451,"0.3855"
3,4,20,28,15710.3539726107,15792.2725272891,19751.537037037,14216.36,0.8997,0.9006,"0.8475"
3,4,21,28,25854.2924220355,NA,22397.2592592593,12067.0766666667,0.577,NA,"0.2652"
3,4,22,28,16173.9152417154,16164.1691210966,44785.2685185185,57947.24,0.9939,0.9261,"0.9476"
3,4,23,28,23390.5144644563,9995.0997082107,16406.5277777778,15228.54,0.7797,0.511,"0.6158"
3,4,24,28,16428.1470362228,14832.2128643848,16140.4074074074,9332.54666666667,0.3857,0.5159,"0.3751"
3,4,25,28,19134.4727308554,19145.7995922181,30793.6018518519,36438.34,0.8849,0.8812,"0.9699"
3,4,26,28,16551.7883820614,16579.3777155159,23155.3148148148,28063.8466666667,0.5932,0.5896,"0.5987"
3,4,27,28,22295.3205262837,NA,19585.4444444444,16048.9366666667,0.5796,NA,"0.5663"
3,4,28,28,20450.7944917882,20725.2234140416,31461.4722222222,32298.7866666667,0.7875,0.7819,"0.7884"
3,4,29,28,24937.0286530285,NA,70499.6111111111,57527.3133333333,0.9505,NA,"0.9852"
3,4,30,28,25449.3336860962,17163.0112811327,13577.1574074074,21820.9433333333,0.7587,0.4459,"0.9886"
3,4,31,28,6686.88955888101,6797.46198706157,9244.12962962963,18177.6066666667,0.9086,0.908,"0.9217"
3,4,32,28,13510.3549386145,NA,8250.78703703702,14883.43,0.7809,NA,"0.7748"
3,4,33,28,9584.7887036257,NA,9755.51851851852,22355.1266666667,0.961,NA,"0.959"
3,4,34,28,31939.3426120902,31911.0114062875,58075.953125,76417.05,0.9944,0.9929,"0.9987"
3,4,35,28,12888.1218165422,NA,11648.3611111111,12033.9966666667,0.7476,NA,"0.8925"
3,4,36,28,29635.4018579047,NA,82799.8177083333,63275.26,0.9722,NA,"0.9969"
3,4,37,28,19084.4097975191,18049.1083296581,26522.7685185185,28092.8733333333,0.6263,0.6137,"0.6142"
3,4,38,28,29985.4903581475,29969.7882124211,19175.537037037,17870.92,0.2242,0.1359,"0.2956"
3,4,39,28,17892.0576533372,14580.8684511357,27395.7037037037,23996.3233333333,0.2919,0.1499,"0.4326"
3,4,40,28,7706.25117766074,7403.92633107078,18337.8888888889,14827.0166666667,0.35,0.3523,"0.669"
3,4,41,28,19608.1874433751,19616.8616531852,61508.4166666667,58267.1233333333,0.9952,0.9934,"0.9999"
3,4,42,28,31690.1968597604,NA,34286.1759259259,28561.7266666667,0.7897,NA,"0.3"
3,4,43,28,16848.0053494357,16613.0760004426,24355.75,25493.45,0.7983,0.7586,"0.7986"
3,4,44,28,11974.0917005903,12087.5985006737,10276.6203703704,12191.43,0.8501,0.85,"0.9672"
3,4,45,28,24943.9155050644,21615.4668016788,31349.8425925926,44800.2633333333,0.6393,0.6389,"0.6339"
3,4,46,28,24113.7821141407,NA,26358.7314814815,32722.79,0.801,NA,"0.3555"
3,4,47,28,19644.5044138578,19841.4433847766,16623.9074074074,14951.8633333333,0.5499,0.3417,"0.2845"
3,4,48,28,21892.2792270534,NA,68956.89,68956.89,1,NA,"No need to compare!"
3,4,49,28,14989.4009467622,15304.4782046104,22877.5555555556,29688.2033333333,0.7873,0.8126,"0.8348"
